Date,total_sales,total_cost_of_sales,Quantity Sold,unit_selling_price,unit_cost_price,gross_profit,daily_gross_profit_percentage
2014-08-17,239513.979042657,249203.12076822476,7380,32.45446870496708,33.76736053769983,-9689.141725567752,-0.04045334541347222
2014-08-18,255224.22255235323,265532.5462048222,7864,32.45475871723718,33.76558318982988,-10308.323652468971,-0.040389284172878466
2014-08-19,160372.03970902972,167021.15782900868,4941,32.45740532463665,33.803108243069964,-6649.118119978957,-0.041460582106723556
2014-08-20,171587.33225254016,174723.17542794356,5151,33.31146034799848,33.92024372509096,-3135.8431754033954,-0.018275493500814498
2014-08-21,164208.06061259517,167239.64875993136,4928,33.321440871062336,33.936617037323735,-3031.5881473361806,-0.018461871701221773
2014-08-22,376778.83570449764,384006.045320909,11309,33.316724352683494,33.95579143345203,-7227.209616411361,-0.019181570012811334
2014-08-23,453633.473978322,463250.071255098,13613,33.32354910587835,34.02997658525659,-9616.597276775981,-0.021199046870239418
2014-08-24,214392.4008527526,218347.79777692942,6424,33.37366140298141,33.98938321558677,-3955.3969241768355,-0.018449333597851968
2014-08-25,316404.06232243,323293.3966404731,9493,33.330249902289054,34.055977735223124,-6889.334318043082,-0.021773849132893052
2014-08-26,242824.50134045485,259860.5125486858,7619,31.870914994153413,34.10690544017401,-17036.01120823095,-0.07015771108017398
2014-08-27,274712.2532841696,304334.78464343684,8909,30.835363484585205,34.160375422992125,-29622.531359267246,-0.10783112513232135
2014-08-28,258066.16939498458,287168.5660898254,8400,30.72216302321245,34.18673405831255,-29102.396694840834,-0.11277106473533151
2014-08-29,594007.2132037124,660937.8048056035,19317,30.750489889926612,34.21534424629101,-66930.5916018911,-0.11267639536043397
2014-08-30,717096.7128183594,797788.8919762375,23310,30.76347974338736,34.22517769095828,-80692.17915787816,-0.1125262153841688
2014-08-31,358170.996328817,398562.60743015877,11646,30.754851135910783,34.22313304397723,-40391.61110134178,-0.11277186459916615
2014-09-01,594953.6349064388,662850.9907610841,19366,30.721555040092884,34.22756329448953,-67897.35585464537,-0.1141220960274035
2014-09-02,469469.9410251276,523480.3033456417,15291,30.702370088622562,34.234536874347114,-54010.362320514105,-0.1150454110066725
2014-09-03,464067.7993402126,517180.5432955554,15100,30.73296684372269,34.25036710566592,-53112.7439553428,-0.11445039718518658
2014-09-04,312311.9539811907,348177.12054578186,10164,30.727268199644893,34.25591504779436,-35865.16656459117,-0.11483763623966564
2014-09-05,501279.0004444809,558766.690346946,16310,30.734457415357504,34.259147170260334,-57487.68990246509,-0.11468202308792333
2014-09-06,552703.9037581525,616169.8514311365,17985,30.73138191593842,34.26020858666313,-63465.94767298398,-0.11482811545466282
2014-09-07,234153.76221071577,261088.38637296777,7620,30.728840185133304,34.26356776548133,-26934.624162252003,-0.11502964508429911
2014-09-08,244481.4977293058,272633.3998027578,7958,30.721474959701656,34.25903490861495,-28151.902073451987,-0.11514941758342084
2014-09-09,122749.63527830881,120070.95018859745,3503,35.04128897468136,34.276605820324704,2678.685089711362,0.021822346629690674
2014-09-10,78736.40283972122,77071.54270611012,2247,35.04067772128225,34.29975198313757,1664.8601336111024,0.021144731960896845
2014-09-11,70875.11066874111,69489.36084683513,2023,35.03465678138463,34.34965934099611,1385.749821905978,0.019551995176173342
2014-09-12,148634.39140687516,145956.13969592098,4242,35.03875327837698,34.4073879528338,2678.2517109541805,0.018019057942133147
2014-09-13,171724.82878193396,168652.2035714417,4901,35.0387326631165,34.41179424024519,3072.6252104922605,0.017892725427573763
2014-09-14,86435.6988349511,84948.37457716375,2467,35.03676482973291,34.43387700736269,1487.3242577873461,0.01720729140661419
2014-09-15,120236.18270337001,118094.04319314891,3432,35.03385276904721,34.40968624509001,2142.1395102210954,0.017816097135301478
2014-09-16,83204.1966941811,81753.42459354558,2375,35.0333459764973,34.4224945657034,1450.7721006355132,0.017436285166815068
2014-09-17,73768.03473492098,72471.9193234045,2105,35.04419702371543,34.42846523677173,1296.1154115164827,0.017570149674909476
2014-09-18,69425.44511577097,68280.38327689518,1982,35.02797432682693,34.45024383294409,1145.0618388757866,0.016493402915405575
2014-09-19,137154.95408779135,135276.90958604595,3915,35.033193892156156,34.55348903858134,1878.044501745404,0.013692866686705963
2014-09-20,153569.06188021015,151376.13558980462,4383,35.03743141232265,34.53710599813019,2192.926290405536,0.014279740095802003
2014-09-21,75633.32058868634,74546.66825359916,2159,35.031644552425355,34.528331752477605,1086.6523350871867,0.014367375736372657
2014-09-22,90815.92981269087,89653.6375894529,2592,35.037009958599874,34.588594749017325,1162.2922232379642,0.012798329826443536
2014-09-23,110118.15639147014,108880.40896318309,3143,35.036002669891865,34.64219184320174,1237.7474282870535,0.01124017572439971
2014-09-24,209908.3831116397,223554.08660175066,6457,32.508654655666675,34.621974074918796,-13645.703490110958,-0.06500790148458957
2014-09-25,358365.68296879344,382967.98317568295,11039,32.463600232701644,34.692271326721894,-24602.300206889515,-0.06865138425944621
2014-09-26,585463.9960073602,625980.9302094147,18036,32.460855844275905,34.707303737492495,-40516.934202054515,-0.06920482639131434
2014-09-27,617019.0915344206,661010.5912638623,19017,32.44565870192042,34.7589310229722,-43991.49972944171,-0.07129682101090648
2014-09-28,283850.5971054995,304440.6515064546,8747,32.4511943644106,34.80515050948378,-20590.054400955152,-0.07253835155154666
2014-09-29,264317.1103681058,283912.9686974417,8147,32.443489673266946,34.84877484932388,-19595.858329335868,-0.07413768371652277
2014-09-30,358024.9813488259,384823.4398780722,11036,32.441553221169436,34.869829637375155,-26798.458529246273,-0.0748508062992855
2014-10-01,594438.2807802997,639306.5687824654,18330,32.42980255211673,34.877608771547486,-44868.28800216573,-0.07548014563138263
2014-10-02,470507.6630444389,506072.0333414291,14503,32.44209219088732,34.89430003043709,-35564.37029699021,-0.07558722862635119
2014-10-03,518693.52866487246,557939.3692763688,15986,32.446736435935975,34.901749610682394,-39245.8406114963,-0.07566286919467817
2014-10-04,656245.8284286658,705891.3002624522,20223,32.4504686954787,34.90537013610504,-49645.47183378646,-0.0756507236817932
2014-10-05,280055.1177167632,301279.65498243197,8631,32.44758634187965,34.906691574838604,-21224.53726566874,-0.07578700021163122
2014-10-06,375648.0174559537,404178.9210552279,11579,32.44218131582638,34.90620269930287,-28530.90359927423,-0.0759511624538777
2014-10-07,78111.71646312073,74251.87472596546,2127,36.72389114392136,34.90920297412575,3859.841737155264,0.04941437612598912
2014-10-08,70509.13279154037,67141.97962908403,1923,36.666215700229,34.91522601616434,3367.153162456336,0.04775485145181539
2014-10-09,103281.31104757206,98065.93907845089,2809,36.76799966093701,34.91133466658985,5215.371969121174,0.05049676380191319
2014-10-10,179841.43177972364,170757.58117720697,4891,36.76986951129087,34.912611158701075,9083.850602516672,0.05051033297845907
2014-10-11,138038.23975289488,131192.31677147365,3758,36.73183601726846,34.91014283434637,6845.92298142123,0.0495943949566168
2014-10-12,61037.56222997037,57992.34151118769,1661,36.74747876578589,34.91411289054045,3045.220718782679,0.04989092957725349
2014-10-13,86799.75945404172,82392.33326461639,2360,36.77955909069564,34.91200562060016,4407.426189425329,0.050776940133790915
2014-10-14,69570.50146670073,66313.9409792702,1894,36.73204934883883,35.01264043256083,3256.560487430528,0.04680950142337626
2014-10-15,130476.35534524244,124398.43162958851,3548,36.774621010496745,35.06156472085358,6077.923715653931,0.046582568156288945
2014-10-16,95229.77348008122,91087.85133554287,2591,36.75406155155586,35.15548102491041,4141.922144538345,0.04349398295486539
2014-10-17,121057.86128350305,116949.79127421073,3293,36.76218077239692,35.51466482666588,4108.070009292322,0.033934764465000024
2014-10-18,169498.91638532488,164492.9466328486,4611,36.759686919393815,35.67402876444341,5005.969752476289,0.02953393366301015
2014-10-19,90692.37587550195,87911.21158320548,2468,36.74731599493596,35.62042608719833,2781.1642922964675,0.030665910617605978
2014-10-20,101723.91500409231,98870.81187719772,2773,36.683705374717746,35.65481856372078,2853.1031268945953,0.02804751593349328
2014-10-21,103395.69126874243,100424.15574332293,2815,36.730263328150066,35.67465568146463,2971.535525419502,0.028739452185642743
2014-10-22,99075.59909602182,96511.72215753814,2701,36.6810807463983,35.73184826269461,2563.876938483678,0.02587798571875227
2014-10-23,97476.14471957207,94763.84254876594,2651,36.7695755260551,35.74645135751261,2712.302170806128,0.02782529180456528
2014-10-24,248974.6527827964,241961.14324530264,6781,36.71650977478195,35.682221389957625,7013.509537493752,0.028169572521152524
2014-10-25,302721.6833004003,294129.6711231186,8249,36.69798561042555,35.656403336540016,8592.012177281722,0.028382546250430286
2014-10-26,128520.72780395366,124739.23394868796,3502,36.699236951443076,35.61942716981381,3781.4938552656968,0.029423221606976982
2014-10-27,145185.26833608488,140651.93717842025,3949,36.765071748818656,35.617102349561975,4533.331157664623,0.031224456927479414
2014-10-28,89527.5566318617,87067.05131891428,2435,36.76696370918345,35.75648924801408,2460.5053129474254,0.027483217519998344
2014-10-29,81991.88284141109,80112.54801498825,2232,36.73471453468239,35.892718644708,1879.3348264228407,0.022920986337853163
2014-10-30,69704.49111259049,68293.09638979612,1898,36.72523240916254,35.98161032128352,1411.3947227943718,0.02024826091212129
2014-10-31,166652.39481922364,163319.7164706766,4537,36.73184809769091,35.99729258776209,3332.6783485470514,0.019997782523090517
2014-11-01,247453.10218524758,242638.8011974684,6730,36.76866302901153,36.05331369947525,4814.300987779192,0.019455407692464993
2014-11-02,148476.18120917486,145646.33680169418,4038,36.76973284031076,36.06892937139529,2829.8444074806757,0.019059248321412307
2014-11-03,205368.92263440124,201281.239025563,5581,36.797871821250894,36.06544329431338,4087.6836088382406,0.019904100174470675
2014-11-04,99244.68184604915,90949.44225220109,2519,39.398444559765444,36.105376042953985,8295.239593848062,0.08358371894139222
2014-11-05,72756.86310007049,67872.77432688524,1847,39.39191288579886,36.7475767877018,4884.088773185256,0.06712890805184431
2014-11-06,86867.45808059514,84486.0860860636,2309,37.621246461929466,36.58990302557973,2381.371994531539,0.027413856087766666
2014-11-07,140167.80386220515,136539.20329644668,3722,37.6592702477714,36.684364131232314,3628.6005657584756,0.025887546681730465
2014-11-08,160727.30278297895,156700.8249957323,4268,37.658693248120656,36.715282332645806,4026.4777872466366,0.025051610507539988
2014-11-09,74115.62877644549,71994.34639365315,1968,37.66038047583612,36.582493086205865,2121.282382792342,0.028621255972755125
2014-11-10,76103.2915165355,73967.60569443136,2016,37.74964856971007,36.690280602396506,2135.685822104133,0.028062988860870722
2014-11-11,56303.366574580374,54996.86660759073,1497,37.61079931501695,36.73805384608599,1306.4999669896424,0.02320465092010139
2014-11-12,49436.81586452037,48289.892276094746,1314,37.62314753768674,36.75029853584075,1146.9235884256268,0.0231997868060258
2014-11-13,55033.12240398037,53997.21887310759,1466,37.539646933138044,36.833027880700946,1035.9035308727834,0.018823273796252198
2014-11-14,149808.16594472638,146994.89550113154,3984,37.60245129134698,36.896309111729806,2813.27044359484,0.018779152830913314
2014-11-15,180685.5107299103,176898.27782037074,4802,37.62713676174725,36.838458521526604,3787.232909539569,0.02096035755296807
2014-11-16,75871.43676522048,73905.81015882002,2017,37.61598253109592,36.64145273119485,1965.6266064004594,0.025907333381374742
2014-11-17,86313.33408317012,84418.78910931063,2297,37.57654944848503,36.751758428084734,1894.5449738594907,0.021949621040405393
2014-11-18,62631.79875207037,61158.36109019277,1665,37.61669594718941,36.73174840251818,1473.4376618776005,0.023525392711619898
2014-11-19,48529.10336034025,47409.55405646717,1291,37.590320186165954,36.72312475326659,1119.5493038730783,0.023069647414669006
2014-11-20,51040.88136807025,50038.142634161086,1361,37.5024844732331,36.76571832047104,1002.7387339091656,0.019645795821551994
2014-11-21,53973.92224002,47192.49828410188,1281,42.13420939892272,36.84035775495853,6781.423955918122,0.1256426006203771
2014-11-22,47497.98253350988,41179.08824545916,1122,42.333317766051586,36.70150467509729,6318.894288050717,0.13303500382553574
2014-11-23,31219.951528719885,26893.304677301025,737,42.360856891071755,36.49023701126326,4326.64685141886,0.13858595672189586
2014-11-24,26870.323873470003,23516.0417180955,641,41.919382017893916,36.686492539930576,3354.2821553745016,0.12483221903723685
2014-11-25,40530.64229268001,35674.1907631663,968,41.870498236239676,36.85350285451064,4856.45152951371,0.11982172634828449
2014-11-26,30371.43133504988,26054.849168281442,709,42.83699765169236,36.74872943340119,4316.5821667684395,0.14212639895528817
2014-11-27,37776.65876674988,32719.68963642164,880,42.928021325852136,37.181465495933686,5056.969130328242,0.13386491276404958
2014-11-28,46818.20532261,40652.57640885138,1096,42.71734062281934,37.091766796397245,6165.628913758621,0.13169297864523316
2014-11-29,88321.62554976073,79880.24368293647,2068,42.70871641671216,38.62681029155536,8441.38186682426,0.09557548125139922
2014-11-30,101037.8278297916,93177.88470439028,2375,42.54224329675436,39.23279355974328,7859.943125401318,0.07779208336349218
2014-12-01,105100.66764851147,97257.39466572937,2492,42.175227788327234,39.02784697661692,7843.272982782102,0.0746262907578512
2014-12-02,88219.52548812989,85533.42892331851,2170,40.65415921111976,39.41632669277351,2686.096564811378,0.030447869107761157
2014-12-03,71590.36928922037,69654.93030590401,1784,40.12913076750021,39.04424344501346,1935.4389833163586,0.027034907104575935
2014-12-04,54996.62169262025,54503.02854750456,1368,40.202208839634686,39.84139513706474,493.59314511568664,0.008974972096911903
2014-12-05,77884.1816098255,77619.29488939041,1914,40.69183992153892,40.55344560574212,264.8867204350827,0.0034010336240300923
2014-12-06,150370.11672367636,154998.8345818768,3765,39.93894202488084,41.16834915853302,-4628.717858200456,-0.030782165759080285
2014-12-07,104675.37611534917,111903.73790247929,2712,38.59711508678067,41.26244022952776,-7228.361787130125,-0.06905503524692076
2014-12-08,90121.53047506476,91081.66819408616,2222,40.558744588237964,40.990849772316004,-960.1377190213971,-0.01065381062616388
2014-12-09,75425.44369829049,77014.25596030557,1861,40.52952374975308,41.38326489000837,-1588.8122620150825,-0.0210646723984879
2014-12-10,161844.80943567367,169348.51858486477,4095,39.52254198673349,41.35494959337357,-7503.709149191098,-0.04636360705885658
2014-12-11,158603.35696800365,171692.99360653348,4157,38.15332137791764,41.302139429043415,-13089.636638529832,-0.08253064051582787
2014-12-12,279092.09595645015,301236.10987981,7259,38.4477332905979,41.49829313676953,-22144.01392335986,-0.079343034948633
2014-12-13,369350.9894808982,402564.67862758524,9654,38.2588553429561,41.699262339712575,-33213.689146687044,-0.08992446234777114
2014-12-14,177500.10772560866,192327.32065612174,4632,38.32040322228166,41.52144228327326,-14827.21293051308,-0.08353354327781007
2014-12-15,282246.62867828755,304489.638251931,7341,38.4479810214259,41.477950994677975,-22243.009573643445,-0.07880699825469532
2014-12-16,166037.92572951366,179571.12907994096,4308,38.54176548967355,41.68317759515807,-13533.203350427299,-0.08150669969506694
2014-12-17,148910.99836015864,161137.52200304752,3865,38.52807202073962,41.69146752989587,-12226.523642888875,-0.08210624989107654
2014-12-18,202359.14289987122,221435.768649636,5288,38.267614012834954,41.87514535734418,-19076.62574976479,-0.09427113337401337
2014-12-19,274343.6543452338,299516.83776498266,7141,38.41810031441448,41.943262535356766,-25173.18341974885,-0.09175784830827885
2014-12-20,316167.07465857273,346378.3047678482,8268,38.23984937815345,41.89384431154429,-30211.230109275493,-0.0955546371863688
2014-12-21,173833.40012841366,190644.5015686917,4541,38.28086327425978,41.98293362005983,-16811.101440278027,-0.0967081206940633
2014-12-22,204565.08183541152,210188.9094104479,5014,40.798779783687976,41.92040474879296,-5623.827575036383,-0.027491630167660718
2014-12-23,316394.73085730925,326627.1384163756,7778,40.678160305645314,41.99371797587755,-10232.40755906637,-0.032340638326499443
2014-12-24,486230.3201936276,495909.0895633959,11809,41.17455501682002,41.99416458323278,-9678.76936976827,-0.01990572979059383
2014-12-25,137686.5321006064,140525.78674110342,3344,41.17420218319569,42.023261585258204,-2839.2546404970344,-0.020621150065878738
2014-12-26,48102.962409030246,49028.365072183806,1169,41.14881301029106,41.94043205490488,-925.4026631535598,-0.019237955768392268
2014-12-27,110162.13198254806,112383.55924730633,2676,41.16671598749927,41.99684575758832,-2221.4272647582693,-0.020165071470386837
2014-12-28,69051.33709342037,70482.71780296908,1677,41.17551406882551,42.02905056825825,-1431.3807095487136,-0.020729225092516047
2014-12-29,133307.36896282758,136003.48252575178,3237,41.182381514620815,42.015286538693786,-2696.1135629242053,-0.020224790151518256
2014-12-30,216389.50426885503,235723.76475390818,5607,38.59274197768058,42.04097819759375,-19334.26048505315,-0.0893493450635717
2014-12-31,365055.31201272184,398013.34833037213,9464,38.573046493313804,42.055510178610746,-32958.03631765029,-0.09028230855192083
2015-01-01,112161.41961675305,122170.43168462774,2905,38.60978300060346,42.05522605322814,-10009.01206787469,-0.08923756584104156
2015-01-02,271101.46167031274,295019.46942959033,7023,38.601945275567815,42.0076134742404,-23918.007759277592,-0.08822529990031684
2015-01-03,245813.28831212397,267734.7252553707,6371,38.583156225415784,42.02397194402303,-21921.43694324675,-0.08917921847826135
2015-01-04,178394.81199754868,194427.4479735023,4624,38.58019290604427,42.04745847177818,-16032.635975953628,-0.08987164927292803
2015-01-05,220443.63148426503,239988.02746038733,5717,38.559319832825786,41.97796527206355,-19544.395976122294,-0.08865938128730812
2015-01-06,181534.18867267863,197328.9439108107,4705,38.5832494522165,41.940264380618636,-15794.755238132057,-0.08700705555035325
2015-01-07,83176.48139340024,84728.83119663107,2020,41.176475937326856,41.94496593892627,-1552.349803230827,-0.018663326185784056
2015-01-08,76894.77934870537,78468.09549968746,1868,41.16422877339688,42.00647510689907,-1573.316150982093,-0.02046063678585199
2015-01-09,123859.38795673757,126444.14251828095,3008,41.17665823029839,42.0359516350668,-2584.7545615433773,-0.02086845901778715
2015-01-10,120807.57415832733,123392.80406778071,2934,41.17504231708498,42.056170438916396,-2585.229909453381,-0.021399568093845214
2015-01-11,69597.36734933038,71051.36350293276,1690,41.18187417120141,42.04222692481228,-1453.9961536023766,-0.020891539565057498
2015-01-12,84738.29441126013,86467.53775028168,2058,41.175070170680335,42.015324465637356,-1729.2433390215592,-0.020406869775181306
2015-01-13,64653.972138140365,65980.42208985981,1570,41.18087397333781,42.02574655405084,-1326.449951719449,-0.02051614012029055
2015-01-14,59553.38603102025,60703.3560287776,1446,41.18491426764886,41.980190891270816,-1149.9699977573473,-0.019309901155886405
2015-01-15,79080.75695773037,80337.74831217455,1921,41.16645338767848,41.82079558155885,-1256.9913544441806,-0.015895034428110723
2015-01-16,149444.05678745394,152030.9864805352,3629,41.18050614148634,41.89335532668372,-2586.9296930812707,-0.017310355116767998
2015-01-17,170624.07993589152,173547.02711004243,4144,41.17376446329429,41.87910885860097,-2922.947174150904,-0.01713091830443359
2015-01-18,74744.28314926049,76003.92825421382,1815,41.18142322273305,41.87544256430514,-1259.6451049533352,-0.01685272842122104
2015-01-19,90144.16140148976,91110.9693479948,2189,41.18052142598893,41.62218791594098,-966.8079465050396,-0.010725131073093122
2015-01-20,97826.80880097904,99134.30698859354,2376,41.17289932701138,41.723193177017485,-1307.498187614503,-0.013365438407323552
2015-01-21,62795.97914592037,64144.08887524592,1525,41.17769124322647,42.06169762311208,-1348.1097293255516,-0.02146808995832233
2015-01-22,66550.98982708037,67952.1505548415,1616,41.18254320982696,42.04959811561974,-1401.1607277611329,-0.021053942719736745
2015-01-23,154670.89070075392,158031.79104317204,3757,41.1687225714011,42.06329279828907,-3360.9003424181137,-0.021729365669203658
2015-01-24,158722.10562536394,162082.41843851437,3855,41.173049448862244,42.04472592438765,-3360.3128131504345,-0.021171044826496135
2015-01-25,78092.27692203049,79795.0431031607,1897,41.16619763944675,42.06380764531402,-1702.7661811302096,-0.02180454006777519
2015-01-26,91830.40204377988,93808.08674687239,2230,41.17955248599994,42.06640661294726,-1977.6847030925128,-0.021536274034275243
2015-01-27,76992.93568321048,78614.45775337583,1870,41.17269287872218,42.039816980414884,-1621.5220701653452,-0.02106066038106589
2015-01-28,59897.71587994037,61194.180255889565,1455,41.166815037759704,42.05785584597221,-1296.4643759491955,-0.02164463797831361
2015-01-29,57310.19404232036,58531.41098518647,1392,41.1711164097129,42.04842743188683,-1221.2169428661073,-0.021308895620983363
2015-01-30,134540.21446573758,137221.53747357725,3268,41.1689762747055,41.98945455127823,-2681.3230078396737,-0.019929528271433725
2015-01-31,200193.61199916032,203814.73638908495,4862,41.17515672545461,41.919937554316114,-3621.124389924633,-0.018088111572410318
2015-02-01,171469.93052966276,174652.45798996426,4165,41.16925102753007,41.93336326289658,-3182.5274603014986,-0.018560265642324675
2015-02-02,151737.21883246515,154148.59881302153,3685,41.17699289890506,41.831370098513304,-2411.379980556376,-0.015891816122047216
2015-02-03,102072.44340557892,103634.96422901604,2479,41.174846069212954,41.80514894272531,-1562.520823437124,-0.015307959438460176
2015-02-04,82514.10512003038,83232.39136736213,2005,41.15416714215979,41.51241464706341,-718.2862473317509,-0.008705011661786614
2015-02-05,46211.33245807025,46407.29911726897,1122,41.18657081824443,41.361229159776265,-195.96665919872612,-0.0042406623824694095
2015-02-06,85730.41481046013,85765.70933606157,2082,41.17695235853032,41.193904580240904,-35.29452560143545,-0.00041169199611908446
2015-02-07,105918.29329060845,105662.55624090016,2573,41.1652908241774,41.065898266964695,255.7370497082884,0.0024144747971591805
2015-02-08,73041.66087122049,73046.23389967678,1774,41.173427774081446,41.1760055804266,-4.573028456288739,-0.00006260849495675393
2015-02-09,97908.54709609867,97097.93659019307,2378,41.17264385874629,40.83176475617875,810.610505905599,0.008279261922965448
2015-02-10,138667.41591113637,148522.8490204199,3677,37.71210658448093,40.392398428180556,-9855.433109283535,-0.07107245090367366
2015-02-11,162162.10351832397,173661.82783508644,4299,37.72088939714445,40.395865976991495,-11499.72431676247,-0.07091499226552044
2015-02-12,138520.12680392637,147756.34279381522,3674,37.7028107795118,40.2167508965202,-9236.21598988885,-0.06667779046262791
2015-02-13,358597.4285091585,382447.08041708503,9505,37.727241295019304,40.23641035424356,-23849.65190792654,-0.06650815095657449
2015-02-14,424009.8825170612,451548.0275596244,11237,37.73337034057677,40.1840373373342,-27538.145042563207,-0.06494694151723017
2015-02-15,203861.47237812544,217065.61516082732,5406,37.710224265284026,40.15272200533247,-13204.142782701878,-0.06477017274853498
2015-02-16,220506.20933281546,234723.22004532232,5846,37.71915999534989,40.151081088833784,-14217.01071250686,-0.06447442344378056
2015-02-17,139935.93697634517,148697.5436959896,3713,37.68810583795992,40.0478167778049,-8761.60671964442,-0.06261155575158285
2015-02-18,161064.75234488395,170739.36662316835,4270,37.72008251636626,39.98580014594106,-9674.614278284396,-0.060066613814848735
2015-02-19,144328.54518998516,152824.1148984046,3827,37.71323365298802,39.93313689532391,-8495.56970841944,-0.058862712828126953
2015-02-20,293071.7591964033,310240.3783953406,7770,37.71837312695023,39.92797662745696,-17168.61919893726,-0.058581622623801274
2015-02-21,267782.1539619082,283430.3368337632,7102,37.70517515656268,39.90852391351214,-15648.182871855039,-0.05843624244683976
2015-02-22,136052.68842362516,144020.1227597401,3608,37.708616525395,39.91688546555989,-7967.434336114937,-0.05856138844759068
2015-02-23,86703.31409037916,85730.96653928269,2150,40.327122832734496,39.8748681578059,972.3475510964781,0.011214652649642748
2015-02-24,95474.35736909964,100867.5240607559,2530,37.73690014588919,39.86858658527901,-5393.1666916562535,-0.05648811723137878
2015-02-25,198431.6275269815,209499.79410912097,5253,37.77491481572083,39.88193301144507,-11068.16658213947,-0.05577823817745228
2015-02-26,157291.73399894516,166305.03762747045,4171,37.71079693093866,39.87174241847769,-9013.30362852529,-0.057303097876622903
2015-02-27,307540.675156237,324997.33647802816,8156,37.707292196694084,39.847638116482116,-17456.66132179118,-0.056762121995481855
2015-02-28,350898.7635102697,375030.63545205916,9296,37.74728523131128,40.34322670525594,-24131.87194178946,-0.0687716072304803
2015-03-01,256701.5427333406,276569.2503923595,6803,37.733579705033165,40.65401299314413,-19867.707659018895,-0.07739613656960878
2015-03-02,234705.59277910303,252709.82306975976,6221,37.727952544462795,40.62205804046934,-18004.230290656735,-0.07670984776064416
2015-03-03,249380.56544757923,268761.83235694445,6611,37.72206405197084,40.65373352850468,-19381.266909365222,-0.07771763158279966
2015-03-04,258211.4441676979,278825.6066785365,6843,37.73366128418791,40.746106485245726,-20614.16251083862,-0.07983442630625835
2015-03-05,145975.83394282515,157578.005866528,3858,37.8371783159215,40.844480525279415,-11602.171923702845,-0.07948008660287638
2015-03-06,269239.8525836682,291365.01755439857,7128,37.77214542419588,40.87612479719396,-22125.164970730373,-0.08217641169542247
2015-03-07,306920.21160129213,332242.411551486,8127,37.76549915113721,40.88131063756442,-25322.19995019387,-0.08250417858791566
2015-03-08,122106.79562238637,121394.81220117224,2966,41.16884545596304,40.92879710086724,711.9834212141286,0.005830825529284446
2015-03-09,117661.28079254708,116861.15827355147,2858,41.16909754812704,40.88913865414677,800.1225189956167,0.006800219355136394
2015-03-10,62499.79917156037,62073.87265416521,1518,41.17246322237179,40.89187921881766,425.9265173951644,0.006814846176161412
2015-03-11,57063.98412427037,56638.28137060811,1386,41.17170571736679,40.86456087345462,425.7027536622627,0.007460095193058969
2015-03-12,48008.48284166025,47681.67207887158,1166,41.17365595339644,40.89337228033583,326.81076278866385,0.00680735452246093
2015-03-13,117446.8391133083,116681.14155165869,2853,41.1660845122006,40.8977012098348,765.6975616496202,0.006519524641364796
2015-03-14,150591.54790083517,149573.8275926896,3657,41.17898493323357,40.90069116562472,1017.7203081455664,0.006758150256983461
2015-03-15,67152.47495364037,66802.98321783988,1631,41.172578144476006,40.95829749714278,349.49173580048955,0.005204450558847845
2015-03-16,80635.28924859049,80121.2905225416,1959,41.16145444032184,40.899076325952834,513.9987260488851,0.006374364510112672
2015-03-17,50669.63709834037,50308.957054208026,1230,41.19482690921981,40.90159110098214,360.680044132343,0.007118267759295966
2015-03-18,48648.99266494025,48362.06879194777,1182,41.15820022414572,40.91545583075108,286.9238729924764,0.005897837905269787
2015-03-19,43213.177617650246,42981.21684775456,1050,41.15540725490499,40.93449223595672,231.96076989568974,0.005367824878514518
2015-03-20,96881.0180945894,96453.2872848832,2353,41.17340335511661,40.99162230551772,427.7308097061905,0.004415011507089833
2015-03-21,121360.88514123637,120829.28797107039,2947,41.181162246771756,41.0007763729455,531.5971701659873,0.004380300700240688
2015-03-22,66954.36637197038,66756.37644364212,1626,41.1773470922327,41.05558206866059,197.98992832825752,0.0029570876263440163
2015-03-23,81342.15076393037,81132.01289723592,1976,41.165056054620635,41.05871098038255,210.13786669445108,0.002583382228290338
2015-03-24,125060.70791173638,136375.15271351667,3312,37.75987557721509,41.176072679201894,-11314.444801780293,-0.09047161966943004
2015-03-25,253218.83124198424,276194.8294840427,6704,37.771305376190966,41.19851275119969,-22975.99824205847,-0.09073574081898297
2015-03-26,229184.47188046668,250361.15020932571,6077,37.71342305092425,41.19814879205623,-21176.678328859038,-0.09240014454340491
2015-03-27,354191.35095056973,386464.6513269861,9386,37.73613370451414,41.17458462891393,-32273.30037641636,-0.09111826217608673
2015-03-28,459484.66663548636,501362.5724903483,12181,37.72142407318663,41.15939352190693,-41877.90585486195,-0.09114103014907372
2015-03-29,224102.88847081424,244359.80746223294,5937,37.746823053867985,41.15880199801801,-20256.9189914187,-0.09039115528426951
2015-03-30,215203.5587823579,234819.44742668918,5706,37.7153099863929,41.15307525879586,-19615.88864433128,-0.0911503915424068
2015-03-31,355534.912042067,386988.9147484839,9421,37.73855344889788,41.0772651256219,-31454.00270641694,-0.08846951914161189
2015-04-01,498894.3439301564,542483.8358055089,13207,37.77499386160039,41.07547783792753,-43589.49187535251,-0.08737219093719552
2015-04-02,715032.189870243,777522.1927510158,18936,37.760466300709915,41.06052982419813,-62490.00288077281,-0.08739467084987164
2015-04-03,510289.2156051291,554159.8194134269,13503,37.79080319966889,41.03975556642427,-43870.603808297834,-0.08597203794768356
